Ordem Pedido;Loja;Tempo de Entrega;Devolução
7821;Físico;;Não
7822;Físico;;Não
7823;Físico;;Não
7824;Físico;;Não
7825;Físico;;Não
7826;Físico;;Não
7827;Amazon;10;Não
7828;HomeDepot;10;Não
7829;Físico;;Sim
7830;Físico;;Não
7832;Físico;;Sim
7833;Físico;;Não
7834;Físico;;Sim
7838;Físico;;Não
7839;Físico;;Não
7840;Físico;;Não
7841;Físico;;Não
7842;Físico;;Não
7843;Físico;;Não
7845;Físico;;Não
7847;Físico;;Não
7848;Físico;;Não
7852;Físico;;Não
7853;Físico;;Não
7855;Físico;;Não
7856;Físico;;Não
7857;Físico;;Não
7859;Físico;;Não
7860;Físico;;Não
7863;Físico;;Não
7864;Físico;;Não
7866;Físico;;Não
7869;Físico;;Sim
7871;Físico;;Não
7872;Físico;;Não
7873;Físico;;Não
7875;Físico;;Não
7877;Físico;;Não
7878;Físico;;Não
7879;Físico;;Não
7880;Físico;;Sim
7883;GittiGidiyor;8;Não
7884;Físico;;Não
7885;Físico;;Não
7888;Físico;;Não
7889;Físico;;Não
7890;Físico;;Não
7891;Lowe's;16;Não
7892;Físico;;Não
7894;eshop europa;12;Sim
7895;Físico;;Não
7896;Físico;;Não
7897;Físico;;Não
7899;Físico;;Sim
7900;Físico;;Não
7901;Físico;;Não
7902;Físico;;Não
7903;Físico;;Não
7904;Físico;;Não
7905;Físico;;Sim
7906;Físico;;Não
7907;Físico;;Sim
7908;Físico;;Não
7909;Físico;;Não
7911;Físico;;Não
7912;Físico;;Não
7913;Físico;;Sim
7914;Físico;;Não
7915;Físico;;Não
7916;Físico;;Não
7917;Físico;;Não
7918;Físico;;Não
7919;Físico;;Não
7920;Físico;;Não
7923;Físico;;Não
7924;Físico;;Não
7925;Físico;;Não
7926;Físico;;Não
7928;Físico;;Não
7929;Físico;;Não
7930;Físico;;Sim
7931;Físico;;Não
7932;Físico;;Não
7935;Físico;;Não
7937;Físico;;Não
7939;Físico;;Não
7941;Físico;;Sim
7943;Físico;;Não
7944;Físico;;Não
7945;Físico;;Não
7946;Físico;;Não
7949;Físico;;Não
7950;Físico;;Não
7951;Físico;;Não
7952;Físico;;Não
7953;Aldi;7;Não
7954;Físico;;Não
7955;Físico;;Não
7956;Físico;;Não
7957;Lazada;27;Não
7958;Físico;;Não
7959;Físico;;Não
7960;Físico;;Não
7961;Físico;;Não
7963;Físico;;Não
7964;Físico;;Não
7965;Físico;;Não
7966;Físico;;Não
7968;Físico;;Não
7970;Físico;;Sim
7973;Físico;;Não
7974;Físico;;Não
7975;Físico;;Não
7977;Kaola;12;Não
7978;Rewe;13;Não
7979;Físico;;Não
7982;Físico;;Não
7984;Físico;;Não
7985;Físico;;Não
7986;AliExpress;9;Não
7987;Físico;;Não
7988;Físico;;Não
7990;Físico;;Sim
7995;Físico;;Não
7996;Físico;;Não
7997;Edeka;9;Não
7998;Físico;;Não
7999;Rewe;12;Sim
8000;Físico;;Não
8003;Físico;;Não
8005;Físico;;Não
8006;Amazon;8;Não
8009;Físico;;Não
8010;GittiGidiyor;8;Não
8011;Físico;;Não
8012;Físico;;Não
8013;Físico;;Não
8014;Físico;;Não
8016;Físico;;Sim
8017;Físico;;Não
8020;Físico;;Não
8021;Físico;;Não
8022;Físico;;Sim
8023;Físico;;Não
8024;Físico;;Não
8026;Wish;13;Sim
8027;Físico;;Não
8028;Físico;;Não
8029;Físico;;Não
8030;Físico;;Não
8031;Físico;;Não
8032;Físico;;Não
8034;Etsy;11;Não
8036;Físico;;Sim
8039;Físico;;Não
8040;Físico;;Não
8041;Lazada;14;Não
8042;eBay;3;Não
8045;Físico;;Não
8046;Walmart;18;Não
8047;Físico;;Não
8049;Etsy;7;Não
8051;Físico;;Não
8052;AliExpress;5;Não
8053;Físico;;Não
8054;Físico;;Não
8055;Físico;;Não
8056;Físico;;Não
8057;Físico;;Não
8058;Rewe;13;Não
8059;Físico;;Não
8060;Físico;;Não
8061;Físico;;Sim
8062;Físico;;Não
8063;Físico;;Não
8065;Físico;;Não
8066;Físico;;Não
8067;Aldi;13;Não
8070;Físico;;Não
8071;Target;15;Não
8072;Físico;;Não
8073;Físico;;Não
8076;Físico;;Não
8078;Físico;;Não
8080;Físico;;Sim
8081;Físico;;Não
8082;Físico;;Não
8083;Físico;;Sim
8084;Físico;;Não
8085;eBay;28;Não
8087;Carrefour;10;Não
8088;Físico;;Sim
8089;Físico;;Sim
8090;Flipkart;19;Não
8091;Físico;;Não
8092;Físico;;Não
8093;Físico;;Não
8095;Físico;;Não
8096;Físico;;Não
8097;Físico;;Não
8098;Físico;;Não
8100;Físico;;Não
8101;Físico;;Não
8102;Físico;;Não
8105;Wish;10;Não
8107;Físico;;Sim
8108;Físico;;Não
8109;Físico;;Não
8110;Lowe's;9;Não
8111;Físico;;Não
8112;Físico;;Não
8113;Físico;;Não
8114;Rewe;9;Não
8115;Físico;;Sim
8116;Físico;;Não
8117;Físico;;Não
8118;Físico;;Não
8119;Físico;;Não
8121;Físico;;Sim
8122;Físico;;Não
8124;Físico;;Não
8126;GittiGidiyor;7;Não
8127;Físico;;Não
8128;Físico;;Não
8130;Físico;;Não
8131;Físico;;Sim
8132;Físico;;Não
8133;Schwarz;3;Não
8134;Físico;;Não
8135;Etsy;29;Não
8137;Físico;;Não
8138;eshop europa;12;Não
8140;Físico;;Não
8141;Físico;;Não
8143;Físico;;Sim
8147;Físico;;Não
8149;Target;8;Não
8153;Físico;;Não
8154;Físico;;Não
8155;Físico;;Não
8157;Físico;;Não
8159;Alibaba;8;Não
8160;Físico;;Não
8161;Físico;;Não
8162;Físico;;Não
8163;Físico;;Não
8167;Físico;;Não
8170;Físico;;Não
8171;Físico;;Não
8172;Flipkart;17;Não
8173;Físico;;Não
8174;Físico;;Não
8175;Físico;;Sim
8177;Físico;;Sim
8179;Físico;;Não
8181;Físico;;Sim
8182;Edeka;18;Não
8183;Físico;;Não
8184;Físico;;Não
8186;Qoo10;21;Não
8187;Físico;;Não
8188;Físico;;Não
8189;Físico;;Não
8191;Físico;;Não
8192;Físico;;Não
8195;Físico;;Não
8197;Qoo10;17;Não
8198;Físico;;Não
8199;Físico;;Não
8200;Físico;;Não
8201;Físico;;Não
8202;Físico;;Não
8203;Físico;;Não
8205;Físico;;Sim
8206;Físico;;Sim
8209;Físico;;Não
8210;Físico;;Sim
8211;Físico;;Não
8213;Edeka;8;Não
8216;Físico;;Não
8217;Físico;;Não
8218;Flipkart;11;Não
8219;Físico;;Não
8221;Físico;;Não
8222;Físico;;Não
8223;Físico;;Sim
8224;Físico;;Não
8225;Físico;;Não
8226;Físico;;Sim
8227;Físico;;Não
8228;Físico;;Não
8229;Físico;;Não
8232;eshop europa;8;Não
8233;Físico;;Não
8234;Etsy;30;Não
8235;Físico;;Sim
8236;Físico;;Não
8237;Rewe;9;Sim
8238;Físico;;Não
8240;Físico;;Não
8241;Físico;;Não
8244;BestBuy;2;Não
8245;Físico;;Sim
8249;Etsy;24;Não
8253;Físico;;Não
8254;Físico;;Não
8255;Físico;;Não
8256;Físico;;Não
8257;Físico;;Sim
8258;Físico;;Não
8259;Físico;;Não
8261;Físico;;Não
8262;Físico;;Não
8264;Físico;;Não
8265;Físico;;Não
8266;Rakuten;13;Não
8267;Físico;;Não
8268;Físico;;Sim
8269;Físico;;Não
8270;Edeka;6;Não
8271;Kaola;17;Não
8273;Aldi;13;Sim
8276;Físico;;Não
8277;Físico;;Não
8278;eBay;24;Não
8282;Físico;;Não
8284;Físico;;Não
8286;Físico;;Não
8287;Amazon;13;Não
8288;TaooMall;9;Não
8290;Físico;;Sim
8291;Físico;;Não
8292;Físico;;Não
8293;Físico;;Não
8294;Físico;;Não
8298;Físico;;Não
8299;Físico;;Não
8300;Físico;;Não
8301;Qoo10;14;Não
8303;BestBuy;8;Não
8304;Físico;;Não
8305;Físico;;Não
8306;Físico;;Não
8310;Físico;;Não
8312;Físico;;Sim
8313;Físico;;Não
8315;Físico;;Não
8319;Físico;;Não
8321;Físico;;Não
8322;Físico;;Não
8323;Físico;;Não
8326;Físico;;Não
8328;Físico;;Não
8333;Wish;11;Não
8334;Físico;;Não
8335;Físico;;Não
8337;Físico;;Não
8338;Físico;;Não
8340;Físico;;Não
8342;Físico;;Não
8346;Físico;;Não
8348;Físico;;Não
8349;Físico;;Não
8350;Físico;;Não
8351;Físico;;Não
8352;Físico;;Não
8354;Físico;;Não
8357;Físico;;Não
8359;Físico;;Não
8360;Lowe's;16;Não
8361;Físico;;Não
8363;Físico;;Não
8365;Físico;;Não
8366;Físico;;Não
8367;Físico;;Não
8368;Físico;;Não
8369;Lowe's;10;Não
8370;Físico;;Não
8373;Físico;;Não
8374;Físico;;Não
8376;Físico;;Não
8377;Físico;;Não
8378;Físico;;Sim
8379;Físico;;Não
8380;Físico;;Não
8382;Físico;;Não
8383;Físico;;Não
8386;Físico;;Sim
8387;Rakuten;12;Não
8390;Etsy;19;Não
8391;Físico;;Não
8394;Físico;;Não
8395;Físico;;Não
8396;Físico;;Não
8397;Físico;;Não
8399;Físico;;Não
8400;Físico;;Não
8401;Físico;;Não
8403;Físico;;Sim
8404;Físico;;Não
8406;Físico;;Não
8410;Físico;;Não
8411;Rewe;13;Não
8412;Físico;;Não
8413;Físico;;Não
8414;Físico;;Não
8415;Target;15;Não
8416;Físico;;Não
8417;Físico;;Não
8418;Qoo10;30;Não
8419;Físico;;Não
8421;Físico;;Não
8422;Lowe's;12;Não
8423;Físico;;Não
8424;Físico;;Não
8425;Físico;;Não
8426;Flipkart;13;Não
8428;Físico;;Não
8430;Físico;;Não
8432;Alibaba;6;Não
8433;Físico;;Não
8434;Lowe's;10;Não
8435;Físico;;Não
8437;Físico;;Não
8438;Físico;;Não
8439;Físico;;Não
8440;Schwarz;24;Não
8441;Físico;;Não
8442;Físico;;Não
8443;Físico;;Não
8446;Físico;;Não
8448;Amazon;17;Não
8450;Físico;;Não
8452;Físico;;Não
8453;Físico;;Sim
8455;Físico;;Não
8456;Físico;;Não
8457;Físico;;Não
8458;Físico;;Não
8459;Kaola;11;Não
8461;Físico;;Não
8462;Físico;;Não
8465;Físico;;Não
8467;Físico;;Não
8468;Físico;;Não
8469;Físico;;Sim
8470;eshop europa;12;Não
8472;Físico;;Não
8473;Físico;;Sim
8476;Físico;;Não
8477;Físico;;Não
8478;Físico;;Não
8479;Físico;;Sim
8480;Físico;;Não
8481;Físico;;Não
8482;Físico;;Sim
8483;Alibaba;1;Não
8485;Físico;;Não
8486;Físico;;Não
8487;GittiGidiyor;9;Não
8489;Físico;;Sim
8490;Físico;;Sim
8491;Físico;;Não
8495;Físico;;Não
8496;Físico;;Não
8498;Físico;;Não
8499;Físico;;Não
8500;Edeka;18;Não
8501;Físico;;Não
8503;Físico;;Não
8505;Amazon;8;Não
8506;Les Mousquetaires;14;Não
8508;Físico;;Não
8509;Físico;;Não
8510;Físico;;Não
8511;Físico;;Não
8513;Físico;;Não
8514;Físico;;Não
8515;Físico;;Não
8518;Físico;;Não
8519;Físico;;Não
8520;Físico;;Não
8521;Físico;;Não
8523;Físico;;Não
8526;Físico;;Não
8527;Físico;;Não
8528;Físico;;Não
8529;Físico;;Não
8530;Físico;;Não
8531;Físico;;Sim
8532;Físico;;Não
8534;Físico;;Não
8535;Físico;;Não
8536;Físico;;Não
8537;Amazon;9;Sim
8538;Físico;;Não
8539;Físico;;Não
8541;Físico;;Não
8543;Físico;;Não
8545;Físico;;Não
8546;Físico;;Não
8547;Físico;;Não
8548;Lowe's;16;Não
8549;Físico;;Não
8551;Físico;;Não
8552;Físico;;Não
8553;Físico;;Não
8554;Físico;;Não
8558;Físico;;Não
8559;Físico;;Não
8560;Físico;;Sim
8561;Físico;;Não
8563;Walmart;10;Não
8564;Físico;;Não
8565;Físico;;Não
8566;Físico;;Não
8569;Físico;;Não
8570;Físico;;Não
8571;Rewe;9;Não
8572;Qoo10;18;Sim
8577;Físico;;Não
8579;Físico;;Não
8580;Físico;;Sim
8582;Físico;;Não
8583;Físico;;Não
8584;Edeka;30;Não
8586;Físico;;Não
8588;GittiGidiyor;8;Sim
8590;Físico;;Não
8591;Lazada;21;Não
8592;Físico;;Não
8593;Físico;;Não
8594;Físico;;Não
8595;Físico;;Não
8596;Físico;;Não
8599;Físico;;Não
8600;Físico;;Não
8602;Físico;;Não
8604;Físico;;Não
8605;TaooMall;7;Não
8606;Físico;;Não
8607;Físico;;Não
8608;Físico;;Não
8612;Físico;;Não
8615;Físico;;Não
8616;Físico;;Não
8617;Físico;;Não
8619;Físico;;Não
8620;Lowe's;11;Não
8621;Físico;;Não
8622;Físico;;Não
8625;Edeka;28;Não
8626;BestBuy;6;Não
8627;Físico;;Não
8629;Físico;;Não
8630;Físico;;Não
8631;Físico;;Não
8632;Físico;;Não
8633;Físico;;Não
8636;Físico;;Sim
8637;Físico;;Não
8638;Físico;;Não
8639;Físico;;Não
8640;Físico;;Não
8641;Físico;;Não
8642;Físico;;Sim
8644;Físico;;Sim
8645;Físico;;Sim
8648;Físico;;Não
8649;Físico;;Não
8651;Físico;;Não
8653;Físico;;Não
8654;Físico;;Não
8656;Físico;;Não
8657;Kaola;14;Não
8658;Físico;;Não
8659;Físico;;Não
8661;Físico;;Não
8662;Físico;;Não
8663;Físico;;Não
8664;Físico;;Não
8666;Físico;;Não
8668;Físico;;Não
8671;Físico;;Não
8672;AliExpress;4;Não
8674;Físico;;Não
8675;Físico;;Não
8676;Físico;;Não
8677;Físico;;Não
8678;Qoo10;19;Não
8680;Físico;;Não
8681;Físico;;Não
8682;GittiGidiyor;12;Não
8683;Les Mousquetaires;14;Não
8689;Físico;;Não
8690;Físico;;Não
8691;Físico;;Sim
8692;Físico;;Não
8693;Físico;;Não
8696;Lazada;28;Não
8697;Físico;;Não
8698;Físico;;Não
8700;eshop europa;12;Não
8701;Físico;;Não
8702;Físico;;Não
8703;Físico;;Sim
8706;Les Mousquetaires;14;Não
8707;Físico;;Não
8708;Físico;;Não
8709;Lazada;11;Não
8711;Amazon;17;Não
8712;Físico;;Sim
8713;Físico;;Não
8714;Físico;;Não
8715;Físico;;Não
8716;Físico;;Não
8718;Físico;;Sim
8720;Físico;;Não
8721;Físico;;Sim
8725;Qoo10;4;Não
8726;Físico;;Não
8727;Físico;;Não
8730;Físico;;Não
8731;Físico;;Não
8732;Físico;;Não
8734;Físico;;Não
8735;Físico;;Não
8737;Físico;;Não
8740;Físico;;Não
8741;Físico;;Não
8742;Físico;;Não
8743;Rakuten;10;Não
8744;Físico;;Não
8747;Físico;;Não
8748;Físico;;Não
8752;Walmart;13;Sim
8755;Físico;;Sim
8756;Físico;;Não
8761;Físico;;Não
8762;Físico;;Não
8763;Físico;;Sim
8764;Físico;;Sim
8765;Físico;;Sim
8766;Físico;;Não
8768;Físico;;Não
8773;Físico;;Não
8776;Flipkart;15;Sim
8778;Físico;;Não
8779;Físico;;Não
8783;Físico;;Não
8784;Físico;;Não
8786;Físico;;Não
8787;Físico;;Não
8789;Físico;;Não
8790;Físico;;Sim
8792;Físico;;Sim
8793;Físico;;Não
8795;Físico;;Não
8797;Físico;;Não
8800;Físico;;Não
8801;SnapDeal;13;Não
8802;Físico;;Não
8803;BestBuy;1;Não
8804;Físico;;Não
8805;Físico;;Não
8809;Aldi;12;Não
8811;Físico;;Não
8815;Etsy;23;Não
8816;Físico;;Não
8817;Físico;;Não
8818;Físico;;Não
8819;Lowe's;17;Não
8822;Físico;;Não
8823;Físico;;Não
8825;Qoo10;15;Não
8826;Físico;;Não
8827;Físico;;Não
8830;Físico;;Não
8832;Físico;;Sim
8833;Físico;;Não
8835;Físico;;Não
8836;Físico;;Não
8838;Físico;;Não
8839;Físico;;Não
8840;Físico;;Não
8841;Físico;;Não
8844;HomeDepot;23;Não
8845;Aldi;9;Não
8849;Físico;;Não
8850;Físico;;Não
8851;Físico;;Não
8852;Flipkart;19;Não
8853;Físico;;Não
8854;BestBuy;9;Não
8855;Lowe's;11;Não
8856;Físico;;Não
8857;Físico;;Não
8859;Físico;;Não
8860;Físico;;Não
8861;Físico;;Não
8862;Físico;;Não
8864;Físico;;Sim
8865;Físico;;Não
8866;Físico;;Não
8869;Físico;;Sim
8870;Físico;;Não
8872;Físico;;Não
8874;Físico;;Não
8877;Físico;;Não
8878;Físico;;Sim
8881;Físico;;Não
8882;Físico;;Não
8883;Físico;;Não
8886;Físico;;Não
8887;Físico;;Não
8888;SnapDeal;7;Não
8889;Físico;;Não
8891;eshop europa;13;Sim
8892;Físico;;Não
8893;SnapDeal;11;Não
8894;BestBuy;4;Não
8895;Les Mousquetaires;17;Não
8896;Físico;;Não
8897;Físico;;Sim
8898;Físico;;Não
8900;Físico;;Não
8901;Físico;;Não
8902;Físico;;Não
8904;Rewe;8;Sim
8906;Físico;;Não
8907;Físico;;Não
8909;Físico;;Não
8910;Físico;;Não
8912;Físico;;Não
8913;Físico;;Sim
8916;Físico;;Não
8918;Físico;;Não
8920;Físico;;Não
8922;Físico;;Não
8924;Físico;;Não
8927;Edeka;10;Não
8929;Físico;;Não
8930;Físico;;Não
8931;Físico;;Não
8932;Carrefour;9;Não
8933;Físico;;Não
8934;Físico;;Não
8935;Físico;;Não
8936;Schwarz;12;Não
8941;Físico;;Não
8942;Físico;;Não
8944;Físico;;Sim
8945;Físico;;Não
8946;Físico;;Sim
8948;Craiglist;5;Não
8949;Físico;;Não
8951;Físico;;Não
8953;Físico;;Não
8954;Físico;;Não
8955;Físico;;Não
8956;Físico;;Não
8957;Físico;;Não
8959;Físico;;Não
8961;Físico;;Não
8962;Físico;;Não
8963;Físico;;Não
8964;Físico;;Não
8967;Físico;;Não
8968;Físico;;Não
8970;Físico;;Não
8971;Físico;;Não
8975;Físico;;Não
8976;Físico;;Não
8977;Físico;;Não
8978;Físico;;Não
8980;Físico;;Não
8983;Físico;;Não
8984;Físico;;Não
8989;Físico;;Não
8990;Físico;;Não
8992;Físico;;Não
8993;Físico;;Não
8994;Físico;;Não
8995;Físico;;Sim
8997;Físico;;Não
8998;Físico;;Não
9000;Rewe;8;Não
9001;Físico;;Sim
9003;Kaola;15;Não
9005;Físico;;Não
9006;eshop europa;9;Não
9007;Físico;;Não
9008;Físico;;Não
9010;Físico;;Não
9011;Físico;;Não
9012;Físico;;Não
9013;Físico;;Não
9015;Físico;;Não
9016;Qoo10;19;Não
9017;Físico;;Não
9021;Físico;;Não
9023;Físico;;Não
9025;Les Mousquetaires;9;Não
9027;Físico;;Não
9028;Lazada;10;Não
9031;Físico;;Não
9032;Físico;;Não
9034;Físico;;Não
9035;Físico;;Não
9036;GittiGidiyor;11;Não
9038;Físico;;Não
9039;Físico;;Não
9040;Físico;;Não
9041;Físico;;Não
9043;Tesco;10;Não
9045;Físico;;Não
9046;Físico;;Não
9047;Físico;;Não
9050;Físico;;Não
9052;Físico;;Não
9053;Físico;;Não
9055;Físico;;Não
9056;Físico;;Sim
9057;Físico;;Não
9058;Físico;;Não
9060;Físico;;Não
9061;Flipkart;17;Não
9062;Físico;;Não
9064;Físico;;Não
9065;Físico;;Sim
9066;Físico;;Não
9067;Rakuten;13;Não
9070;Físico;;Não
9072;Físico;;Não
9073;Físico;;Sim
9074;Físico;;Não
9075;Físico;;Não
9076;Rewe;7;Sim
9077;Físico;;Não
9078;Amazon;13;Não
9079;Físico;;Não
9080;Físico;;Sim
9083;Físico;;Não
9084;Físico;;Não
9085;Físico;;Não
9087;Edeka;13;Não
9088;Físico;;Não
9089;Físico;;Não
9090;Físico;;Sim
9092;Físico;;Não
9093;Físico;;Não
9094;Físico;;Não
9095;Físico;;Sim
9096;Físico;;Não
9097;Físico;;Não
9099;Físico;;Não
9101;Físico;;Sim
9104;Físico;;Não
9106;Kaola;19;Sim
9108;Físico;;Não
9109;Físico;;Não
9110;Físico;;Não
9111;Físico;;Não
9112;Físico;;Não
9113;Físico;;Sim
9114;Físico;;Não
9115;eBay;5;Não
9116;Físico;;Não
9117;Físico;;Não
9119;Físico;;Não
9120;Físico;;Não
9121;Etsy;14;Não
9122;Físico;;Não
9123;Aldi;13;Sim
9124;Físico;;Não
9125;Físico;;Não
9126;Físico;;Não
9127;Físico;;Não
9130;Físico;;Não
9131;Físico;;Não
9133;Físico;;Não
9134;SnapDeal;11;Não
9137;Físico;;Não
9138;Físico;;Não
9140;BestBuy;2;Não
9141;Físico;;Não
9142;Físico;;Não
9143;Físico;;Não
9144;Físico;;Não
9145;Físico;;Não
9146;Físico;;Não
9147;Físico;;Não
9149;Físico;;Não
9150;Físico;;Não
9153;Rakuten;12;Não
9154;Físico;;Não
9155;Físico;;Não
9157;Físico;;Não
9158;Físico;;Não
9164;Físico;;Não
9165;Físico;;Não
9166;Físico;;Não
9168;Físico;;Não
9170;Físico;;Não
9172;Físico;;Não
9173;Físico;;Não
9175;Físico;;Não
9177;Físico;;Não
9178;Físico;;Não
9179;Físico;;Não
9180;Físico;;Não
9182;Físico;;Não
9185;Físico;;Não
9186;Alibaba;10;Não
9188;Físico;;Não
9189;Físico;;Não
9190;Físico;;Não
9191;Tesco;11;Não
9193;Físico;;Não
9194;SnapDeal;7;Não
9197;Wish;12;Não
9200;Físico;;Não
9202;Físico;;Não
9203;SnapDeal;9;Não
9204;Físico;;Não
9206;Físico;;Não
9209;Físico;;Sim
9211;Físico;;Não
9214;Físico;;Não
9215;Físico;;Sim
9216;Edeka;18;Não
9217;Físico;;Não
9218;Físico;;Não
9219;Físico;;Não
9220;Físico;;Não
9222;Físico;;Não
9223;SnapDeal;10;Não
9224;Físico;;Não
9225;Físico;;Não
9228;Físico;;Não
9229;Físico;;Não
9231;Físico;;Não
9234;Físico;;Não
9235;Físico;;Não
9237;Físico;;Não
9239;Físico;;Não
9240;Amazon;16;Não
9241;Físico;;Não
9242;Físico;;Não
9243;Físico;;Não
9244;Físico;;Não
9245;Físico;;Não
9246;Carrefour;8;Não
9247;GittiGidiyor;13;Não
9248;Físico;;Não
9250;Físico;;Não
9251;Físico;;Não
9252;Físico;;Não
9255;Físico;;Não
9257;Físico;;Não
9258;Físico;;Não
9259;Físico;;Não
9260;Físico;;Não
9261;Físico;;Não
9263;Físico;;Não
9265;Físico;;Não
9266;Amazon;16;Não
9267;Físico;;Não
9268;Físico;;Não
9269;Físico;;Não
9272;Físico;;Não
9273;Físico;;Sim
9274;BestBuy;7;Não
9275;Físico;;Não
9276;Físico;;Sim
9277;Físico;;Sim
9278;Físico;;Não
9281;Físico;;Não
9283;Qoo10;11;Não
9284;Físico;;Não
9285;Físico;;Não
9290;Físico;;Sim
9291;Físico;;Não
9292;Físico;;Não
9294;Físico;;Não
9295;Físico;;Não
9296;Físico;;Não
9297;Físico;;Não
9301;Físico;;Não
9302;Físico;;Não
9303;Físico;;Não
9304;Físico;;Sim
9306;Físico;;Sim
9307;Físico;;Não
9308;Físico;;Não
9309;Físico;;Não
9310;Físico;;Não
9311;Target;17;Não
9313;Físico;;Não
9314;Físico;;Não
9315;Qoo10;20;Não
9317;Rakuten;10;Não
9320;Físico;;Não
9321;Físico;;Não
9322;Schwarz;30;Não
9325;Físico;;Não
9327;Físico;;Não
9328;Físico;;Não
9329;Físico;;Não
9332;Físico;;Não
9334;Físico;;Não
9335;Físico;;Não
9337;Físico;;Não
9338;Físico;;Não
9339;Físico;;Não
9340;Físico;;Não
9341;Físico;;Não
9342;Físico;;Não
9343;Físico;;Não
9344;Físico;;Não
9345;Físico;;Não
9347;Físico;;Não
9348;Físico;;Não
9349;Físico;;Não
9350;Físico;;Não
9351;Amazon;13;Não
9352;Físico;;Não
9356;Físico;;Não
9357;Flipkart;12;Não
9358;Físico;;Não
9360;Físico;;Não
9361;Físico;;Não
9362;Físico;;Não
9363;Físico;;Não
9365;Flipkart;11;Não
9366;Físico;;Não
9367;Físico;;Não
9368;Físico;;Não
9369;Amazon;18;Não
9370;Físico;;Não
9372;Físico;;Não
9373;Físico;;Não
9374;Físico;;Não
9375;Físico;;Não
9376;Físico;;Não
9377;Físico;;Não
9378;Físico;;Não
9379;Lowe's;9;Não
9380;Físico;;Não
9382;Schwarz;8;Não
9383;Físico;;Não
9384;Físico;;Não
9385;Físico;;Não
9387;Físico;;Não
9388;Físico;;Não
9390;Físico;;Não
9391;Físico;;Não
9392;Físico;;Não
9393;Aldi;12;Sim
9394;E.Leclerc;18;Não
9398;Físico;;Não
9399;Les Mousquetaires;16;Não
9400;Físico;;Não
9401;Físico;;Não
9402;Físico;;Não
9403;Físico;;Não
9406;Físico;;Não
9408;Físico;;Não
9409;Físico;;Não
9411;Físico;;Não
9412;Físico;;Não
9414;Rakuten;13;Sim
9415;Físico;;Não
9416;eshop europa;8;Não
9417;Físico;;Sim
9419;HomeDepot;27;Não
9420;Físico;;Não
9421;Etsy;4;Não
9424;Físico;;Não
9426;Físico;;Não
9427;Físico;;Não
9428;Físico;;Não
9431;Físico;;Não
9432;Físico;;Não
9433;Físico;;Não
9435;Wish;10;Não
9436;Físico;;Não
9437;Físico;;Não
9438;Físico;;Não
9439;Rakuten;11;Não
9440;Físico;;Não
9441;Físico;;Sim
9442;Físico;;Não
9446;Físico;;Não
9447;Físico;;Sim
9449;Físico;;Não
9450;Físico;;Não
9451;Físico;;Não
9452;Físico;;Não
9455;Físico;;Não
9458;Físico;;Não
9459;Físico;;Não
9460;Físico;;Não
9461;Físico;;Não
9462;Físico;;Não
9464;E.Leclerc;11;Não
9466;Físico;;Não
9467;Físico;;Não
9469;Físico;;Não
9470;Físico;;Não
9471;Qoo10;1;Não
9472;Físico;;Não
9473;Físico;;Sim
9474;Rewe;11;Sim
9475;Físico;;Não
9476;Físico;;Não
9477;Físico;;Não
9479;Físico;;Sim
9480;Físico;;Não
9482;Físico;;Não
9483;Físico;;Não
9484;Físico;;Não
9485;Físico;;Sim
9492;Físico;;Não
9493;Físico;;Não
9494;Físico;;Sim
9495;Físico;;Não
9496;Físico;;Não
9497;Físico;;Não
9500;Físico;;Sim
9501;Físico;;Não
9503;Físico;;Não
9507;Físico;;Não
9508;Físico;;Não
9510;Físico;;Não
9512;Físico;;Não
